Time,Roll,Pitch,Yaw/Heading,G-Force(X),G-Force(Y),G-Force(Z)

6850563,-0.016978688538074493,-0.06899271160364151,-0.7213812470436096,0.014091908000409603,0.010951867327094078,0.8005600571632385

6850641,-0.017599936574697495,-0.06881801784038544,-0.7257484197616577,-0.016589850187301636,-0.019997311756014824,0.890961766242981

6850653,-0.01772519014775753,-0.06874918192625046,-0.7258011698722839,-0.03658442199230194,0.01679699867963791,0.519156813621521

6850668,-0.01771373674273491,-0.06878650188446045,-0.7257233262062073,-0.05759919434785843,0.032538607716560364,0.4083627462387085

6850704,-0.01741402968764305,-0.06924537569284439,-0.7247335314750671,-0.03269078582525253,-0.030380193144083023,0.019809536635875702

6850710,-0.01733623631298542,-0.0693487897515297,-0.7245078682899475,-0.12374897301197052,-0.007717229425907135,-0.08601552248001099

6850722,-0.017049210146069527,-0.06962672621011734,-0.7242039442062378,-0.14346621930599213,0.008673562668263912,-0.34282949566841125

6850734,-0.016599290072917938,-0.06998098641633987,-0.7242220044136047,-0.02204967476427555,0.0279791709035635,-0.3166378438472748

6850767,-0.016247257590293884,-0.07061155140399933,-0.7240109443664551,-0.0516635999083519,0.022883815690875053,-0.16285961866378784

6850803,-0.01617582142353058,-0.07053308188915253,-0.7239875197410583,0.023834653198719025,-0.014511523768305779,-0.10003294795751572

6850839,-0.015902262181043625,-0.07062085717916489,-0.7240460515022278,-0.014125238172709942,-0.028916573151946068,-0.011598937213420868

6850881,-0.015633976086974144,-0.07081093639135361,-0.7240955233573914,-0.027012016624212265,0.0019298895495012403,0.014329997822642326

6850905,-0.015644457191228867,-0.0708155557513237,-0.7241097688674927,0.006174358539283276,0.009994677267968655,0.003035395173355937

6850911,-0.015638453885912895,-0.070816770195961,-0.7241072654724121,-0.0019739442504942417,0.01093442365527153,0.003973030485212803

6850941,-0.015513339079916477,-0.07084537297487259,-0.7240926623344421,0.006795865949243307,0.009730462916195393,0.04759223386645317

6850962,-0.015335837379097939,-0.07090268284082413,-0.724053144454956,-0.008555012755095959,0.00448285648599267,0.06222403794527054

6851004,-0.014985810033977032,-0.07106644660234451,-0.7238612771034241,-0.010274355299770832,0.0026728364173322916,0.08203176409006119

6851034,-0.014729524962604046,-0.07123945653438568,-0.7236152291297913,-0.009858975186944008,0.0077357362024486065,0.0809483602643013

6851046,-0.01463264785706997,-0.07130876183509827,-0.7235244512557983,0.002298531588166952,0.010687880218029022,0.08043179661035538

6851052,-0.014562892727553844,-0.07135995477437973,-0.7234594225883484,0.0027979628648608923,0.01129835657775402,0.08078449219465256

6851088,-0.013985524885356426,-0.07176212221384048,-0.7229501008987427,-0.008772917091846466,0.011089653708040714,0.0840206891298294

6851094,-0.013883198611438274,-0.07183125615119934,-0.7228586673736572,-0.010535460896790028,0.01060159970074892,0.08318301290273666

6851133,-0.013437570072710514,-0.0721738263964653,-0.7222772240638733,-0.024712126702070236,-0.01661357656121254,0.07643404603004456

6851166,-0.013556968420743942,-0.0722864493727684,-0.7215845584869385,-0.02086327224969864,-0.023645658046007156,0.07376567274332047

6851178,-0.013633662834763527,-0.07230031490325928,-0.721333384513855,-0.0015205671079456806,-0.01918804831802845,0.07425893843173981

6851208,-0.013686648570001125,-0.07235431671142578,-0.7206469178199768,-0.0006551742553710938,-0.002439686097204685,0.07248556613922119

6851268,-0.013354691676795483,-0.07248467952013016,-0.7191562056541443,-0.024962589144706726,0.005912234075367451,0.055124878883361816

6851268,-0.013328919187188148,-0.07249603420495987,-0.7189698815345764,-0.0413733646273613,0.004868409596383572,0.09551578015089035

6851283,-0.013299367390573025,-0.07250114530324936,-0.7187731266021729,-0.03896251693367958,0.003653062041848898,0.13084501028060913

6851283,-0.013280913233757019,-0.07250075787305832,-0.7185769081115723,-0.013917549513280392,0.002430001739412546,0.1298728734254837

6851295,-0.013318981043994427,-0.07250268757343292,-0.7182198166847229,0.017769629135727882,-0.00038243288872763515,0.041940897703170776

6851313,-0.013396590948104858,-0.07252529263496399,-0.7177925705909729,-0.04640723019838333,-0.0036199791356921196,0.11356719583272934

6851355,-0.013283687643706799,-0.07235661894083023,-0.7162261605262756,-0.04476802051067352,-0.00540717551484704,0.2162051796913147

6851361,-0.01323786936700344,-0.07232750952243805,-0.7159580588340759,-0.054603565484285355,-0.004242304712533951,0.2101297825574875

6851373,-0.013061330653727055,-0.07229433953762054,-0.7151849269866943,-0.020456459373235703,-0.0014534421497955918,0.16804473102092743

6851430,-0.012876142747700214,-0.07239532470703125,-0.7123854160308838,-0.0021041131112724543,0.006374266464263201,0.20982366800308228

6851478,-0.012818954885005951,-0.07243546843528748,-0.7091930508613586,-0.004803147632628679,0.00039810058660805225,0.2353314459323883

6851508,-0.012700216844677925,-0.07244958728551865,-0.7072640657424927,-0.046798985451459885,-0.0014972534263506532,0.18979309499263763

6851553,-0.012445412576198578,-0.07257626950740814,-0.7034650444984436,-0.0376238115131855,0.001843225327320397,0.2153494507074356

6851577,-0.012386537156999111,-0.07262397557497025,-0.7013960480690002,-0.027700265869498253,0.0023526533041149378,0.1948378086090088

6851589,-0.012355716899037361,-0.07264424115419388,-0.7005847096443176,-0.03837219625711441,0.0023091784678399563,0.19223646819591522

6851601,-0.01228664442896843,-0.07267231494188309,-0.6994742155075073,-0.03416948392987251,0.002182000782340765,0.21245066821575165

6851670,-0.01189508568495512,-0.07284530252218246,-0.6924948692321777,-0.0358411967754364,0.00012671654985751957,0.20078416168689728

6851706,-0.011541535146534443,-0.07296472787857056,-0.6880260705947876,-0.05965223163366318,0.0005053912755101919,0.20946022868156433

6851736,-0.01121365837752819,-0.07305397838354111,-0.684262752532959,-0.04952908307313919,0.00046662703971378505,0.20252618193626404

6851754,-0.01115510705858469,-0.07310803979635239,-0.6819537281990051,-0.03258572891354561,0.0011138301342725754,0.2073328197002411

6851778,-0.011203288100659847,-0.07316848635673523,-0.6792280077934265,-0.026456966996192932,0.0013257680693641305,0.20473159849643707

6851811,-0.011041255667805672,-0.0732811689376831,-0.6743000149726868,-0.03802960366010666,-0.006281326524913311,0.20247212052345276

6851835,-0.010551844723522663,-0.07331333309412003,-0.6712649464607239,-0.04343871399760246,-0.00776253454387188,0.20442131161689758

6851895,-0.009650925174355507,-0.07334762811660767,-0.6611156463623047,-0.053500305861234665,0.0037320612464100122,0.20156808197498322

6851916,-0.00951144564896822,-0.07338110357522964,-0.6581906080245972,-0.05418894439935684,0.006914333440363407,0.19783085584640503

6851973,-0.008683952502906322,-0.07352200895547867,-0.6489707827568054,-0.04526359215378761,-0.00017244770424440503,0.2009059339761734

6851979,-0.008558289147913456,-0.07355047762393951,-0.6473727226257324,-0.0490717887878418,-0.0031848466023802757,0.20390905439853668

6851997,-0.008243710733950138,-0.07362638413906097,-0.6435866951942444,-0.058213524520397186,-0.005382800009101629,0.20912517607212067

6852063,-0.007227067369967699,-0.07385760545730591,-0.6328493356704712,-0.05812093988060951,0.0015987602528184652,0.2058664709329605

6852069,-0.007033703848719597,-0.07389730960130692,-0.6304847002029419,-0.059551455080509186,0.002990742912515998,0.20418868958950043

6852087,-0.006793486885726452,-0.07394510507583618,-0.6274857521057129,-0.061218783259391785,0.003432830795645714,0.2009568065404892

6852144,-0.005668796133249998,-0.07416250556707382,-0.6150637865066528,-0.06409192085266113,0.0011587286135181785,0.2017752081155777

6852156,-0.005490667186677456,-0.07419975847005844,-0.6131325960159302,-0.06492824107408524,0.0001461884385207668,0.20164018869400024

6852168,-0.0051965489983558655,-0.0742616280913353,-0.6098707318305969,-0.06780026108026505,-8.611024532001466e-05,0.20349693298339844

6852180,-0.004959416575729847,-0.07430925965309143,-0.6072242856025696,-0.06974107772111893,0.00014188489876687527,0.2036331593990326

6852213,-0.004345486871898174,-0.07442086189985275,-0.6004741787910461,-0.07355630397796631,0.00011778952466556802,0.20194514095783234

6852327,-0.0015857794787734747,-0.07478397339582443,-0.5721690654754639,-0.07253623753786087,0.05135675147175789,0.2035932093858719

6852402,-0.0007941991207189858,-0.07500285655260086,-0.5524716973304749,-0.12047885358333588,-0.026511317119002342,0.1968766152858734

6852435,-0.00035196737735532224,-0.07542367279529572,-0.5442188382148743,-0.10851287096738815,0.006948183290660381,0.18866343796253204

6852510,0.00022986145631875843,-0.07557602971792221,-0.5215240120887756,-0.10838504135608673,0.0020480130333453417,0.2035292237997055

6852561,0.0009497860446572304,-0.07602043449878693,-0.5069885849952698,-0.1088089793920517,-0.0012402961729094386,0.193893164396286

6852594,0.0012190110282972455,-0.07618077844381332,-0.4965679347515106,-0.11956021189689636,-0.004941756837069988,0.19821886718273163

6852606,0.001345716300420463,-0.07624762505292892,-0.49175307154655457,-0.12387802451848984,-0.005001226905733347,0.19943198561668396

6852657,0.0020120267290621996,-0.07659013569355011,-0.4760619103908539,-0.12337038666009903,0.00306187872774899,0.19750097393989563

6852663,0.002092530718073249,-0.07663872092962265,-0.4740590453147888,-0.12376031279563904,0.003735444275662303,0.19700880348682404

6852669,0.0022034114226698875,-0.07670900970697403,-0.471034973859787,-0.12618327140808105,0.00474793603643775,0.19627143442630768

6852690,0.0023974303621798754,-0.07683371752500534,-0.4649182856082916,-0.13214856386184692,0.002777201822027564,0.19496680796146393

6852696,0.0024573830887675285,-0.07687006145715714,-0.46286022663116455,-0.13422025740146637,0.00113046751357615,0.19510428607463837

6852720,0.0026991574559360743,-0.07700078189373016,-0.45454150438308716,-0.14037159085273743,-0.0028858273290097713,0.1960478127002716

6852726,0.0027983388863503933,-0.07704905420541763,-0.45138728618621826,-0.1433669626712799,-0.0032532080076634884,0.19603098928928375

6852732,0.0028686420992016792,-0.07708235085010529,-0.4492731988430023,-0.1437821388244629,-0.003566170809790492,0.1962089091539383

6852753,0.0031289318576455116,-0.07720745354890823,-0.4418019652366638,-0.1433780938386917,-0.0015544180059805512,0.19538094103336334

6852777,0.00340852839872241,-0.07736115157604218,-0.433124303817749,-0.14389407634735107,0.0013835136778652668,0.19504991173744202

6852783,0.003472326323390007,-0.07739944010972977,-0.4309318959712982,-0.144942969083786,0.002497284207493067,0.19482646882534027

6852795,0.0035661691799759865,-0.07745559513568878,-0.4276261627674103,-0.14648477733135223,0.003077611792832613,0.19457171857357025

6852795,0.003628914011642337,-0.07749184221029282,-0.42541107535362244,-0.14766786992549896,0.0034072240814566612,0.19444780051708221

6852816,0.003791773458942771,-0.0775783509016037,-0.4198337495326996,-0.14846423268318176,0.003508956404402852,0.1952805072069168

6852894,0.005186204332858324,-0.07783959060907364,-0.3897739350795746,-0.16680356860160828,-0.011207599192857742,0.19322563707828522

6852906,0.005392337217926979,-0.07788411527872086,-0.38378480076789856,-0.18840661644935608,0.008399861864745617,0.1869497448205948

6852918,0.005470863543450832,-0.07788407802581787,-0.3801686465740204,-0.16785240173339844,0.01734229363501072,0.20169949531555176

6852939,0.005279965698719025,-0.07789300382137299,-0.3706434965133667,-0.1272665113210678,-0.030697140842676163,0.21567511558532715

6852951,0.005297594703733921,-0.07799457758665085,-0.3659724295139313,-0.10802088677883148,-0.03972857818007469,0.21648502349853516

6853014,0.006873633712530136,-0.07928251475095749,-0.34278684854507446,-0.0837520882487297,0.028277337551116943,0.212408646941185

6853020,0.006997738499194384,-0.07939332723617554,-0.34063050150871277,-0.08955978602170944,0.03096782974898815,0.2123757153749466

6853134,0.008356493897736073,-0.08111222833395004,-0.3026752173900604,-0.09822084754705429,-0.06040202081203461,0.22515204548835754

6853173,0.008662562817335129,-0.08121062815189362,-0.29049843549728394,-0.02324715070426464,0.00239426433108747,0.23687683045864105

6853263,0.008445964194834232,-0.08180268108844757,-0.2693970501422882,0.028694791719317436,0.0053497059270739555,0.2357739359140396

6853269,0.008488433435559273,-0.08181393891572952,-0.2683217227458954,0.041847631335258484,-0.00865223165601492,0.2380334436893463

6853275,0.008523513562977314,-0.08182765543460846,-0.26729151606559753,0.04974668473005295,-0.01287850271910429,0.2388356775045395

6853287,0.008547092787921429,-0.08185583353042603,-0.2658311426639557,0.05930424854159355,-0.010424233041703701,0.2385461926460266

6853314,0.008267974480986595,-0.08198855072259903,-0.2620769739151001,0.07255494594573975,-0.024297669529914856,0.23848427832126617

6853413,0.007685812655836344,-0.08273492753505707,-0.25540128350257874,0.081117182970047,0.01975739188492298,0.233048215508461

6853428,0.007609710097312927,-0.08292084187269211,-0.25522753596305847,0.06321878731250763,0.004084975924342871,0.23147335648536682

6853446,0.007430547848343849,-0.083088718354702,-0.2552274167537689,0.032325394451618195,-0.006528867408633232,0.23088286817073822

6853446,0.0073418160900473595,-0.08315727859735489,-0.25528597831726074,0.026804935187101364,-0.0016447905218228698,0.2333117127418518

6853467,0.0069051468744874,-0.08336970210075378,-0.2555133104324341,0.07529289275407791,-0.012334601953625679,0.23712466657161713

6853551,0.005971446633338928,-0.0832613930106163,-0.26002663373947144,0.1669347584247589,-0.00803128071129322,0.22888393700122833

6853602,0.004817351698875427,-0.08304988592863083,-0.2661658823490143,0.16870182752609253,0.03049653209745884,0.23162929713726044

6853608,0.004726801533252001,-0.08307378739118576,-0.26706600189208984,0.1820491999387741,0.029211221262812614,0.23030799627304077

6853653,0.0038313530385494232,-0.08320163190364838,-0.2749272882938385,0.20380155742168427,0.008706294931471348,0.22455890476703644

6853662,0.0035706800408661366,-0.08319345861673355,-0.2773638665676117,0.19951894879341125,0.006608674302697182,0.2245893031358719

6853674,0.0033993623219430447,-0.08318114280700684,-0.279265820980072,0.19560153782367706,0.007079284638166428,0.22530679404735565

6853731,0.002532805083319545,-0.08316890150308609,-0.292965829372406,0.16433309018611908,-0.001559595693834126,0.22751353681087494

6853740,0.0024157767184078693,-0.08317621797323227,-0.29440420866012573,0.16059577465057373,0.002509448444470763,0.2275993824005127

6853776,0.0014435761841014028,-0.08332360535860062,-0.30399858951568604,0.16071124374866486,0.004711115267127752,0.22888901829719543

6853788,0.0011835737386718392,-0.08344054967164993,-0.3070327639579773,0.17020519077777863,0.003030198160558939,0.22892476618289948

6853803,0.0009395733359269798,-0.0835864469408989,-0.3101136386394501,0.18057790398597717,0.002527405507862568,0.22778144478797913

6853833,0.0003926748759113252,-0.08393176645040512,-0.3172384202480316,0.19425153732299805,0.0012790231266990304,0.22364437580108643

6853845,-6.827043762314133e-06,-0.08410359174013138,-0.3221426010131836,0.1957889050245285,0.006443723104894161,0.2220505028963089

6853869,-0.0006570027326233685,-0.08420544862747192,-0.32885071635246277,0.192511647939682,0.007336962968111038,0.22336645424365997

6853896,-0.0012512480607256293,-0.08423560857772827,-0.3348485231399536,0.19130168855190277,0.0020301146432757378,0.22624215483665466

6853920,-0.0019599494989961386,-0.0843266025185585,-0.3426954448223114,0.19287826120853424,-0.0020958641543984413,0.22870542109012604

6853932,-0.002252022735774517,-0.08439981192350388,-0.34622064232826233,0.19396810233592987,-0.002969389548525214,0.2280135154724121

6853950,-0.0027999731246382,-0.08452854305505753,-0.35243964195251465,0.19453565776348114,-0.0035128777381032705,0.22359445691108704

6853989,-0.0038216926623135805,-0.0844341516494751,-0.36327987909317017,0.19163694977760315,0.0013079683994874358,0.22593358159065247

6853995,-0.003954664804041386,-0.08438342809677124,-0.3651016354560852,0.19234763085842133,0.0011500614928081632,0.22694869339466095

6854013,-0.0042773024179041386,-0.08423235267400742,-0.370573490858078,0.19276157021522522,0.0018075909465551376,0.229783296585083

6854067,-0.005084469448775053,-0.08411750197410583,-0.38789454102516174,0.18626746535301208,-0.010713815689086914,0.23102149367332458

6854091,-0.005627078469842672,-0.08407528698444366,-0.39518851041793823,0.18007180094718933,-0.010862745344638824,0.2310299277305603

6854145,-0.006824570242315531,-0.08386377990245819,-0.4106830656528473,0.18940705060958862,0.002996921306475997,0.23318171501159668

6854145,-0.006949426140636206,-0.08383838832378387,-0.4125044643878937,0.1900237500667572,0.0021177062299102545,0.23292109370231628

6854331,-0.011487671174108982,-0.08275973796844482,-0.46766573190689087,0.21699412167072296,0.01372577901929617,0.23736850917339325

6854370,-0.012253341265022755,-0.0826413631439209,-0.4800002872943878,0.23152053356170654,0.04079447314143181,0.23259447515010834

6854403,-0.012961836531758308,-0.08235346525907516,-0.49048373103141785,0.24282525479793549,0.04101491719484329,0.23766417801380157

6854409,-0.013134223408997059,-0.08231030404567719,-0.49239012598991394,0.23932011425495148,0.0320538729429245,0.2364976853132248

6854427,-0.013651060871779919,-0.08220022171735764,-0.49811723828315735,0.2327534407377243,0.0037113409489393234,0.23584938049316406

6854493,-0.014961142092943192,-0.08159637451171875,-0.520394504070282,0.2506316304206848,-0.045060377568006516,0.24163736402988434

6854550,-0.0161028690636158,-0.08093971759080887,-0.5382058024406433,0.25401097536087036,0.025003110989928246,0.2409820705652237

6854628,-0.01830395869910717,-0.07999074459075928,-0.5655584335327148,0.26576557755470276,0.004379976540803909,0.2507154047489166

6854652,-0.01900678314268589,-0.0796402245759964,-0.5727432370185852,0.27109578251838684,0.003942428156733513,0.2555360794067383

6854658,-0.019201796501874924,-0.07954039424657822,-0.5748012065887451,0.2731107473373413,0.006023863330483437,0.2571338713169098

6854688,-0.019935570657253265,-0.07902557402849197,-0.585119366645813,0.28439536690711975,-0.004288284573704004,0.26027828454971313

6854736,-0.020554140210151672,-0.0782829150557518,-0.6016989350318909,0.28016895055770874,0.00562070170417428,0.2733345627784729

6854766,-0.021590862423181534,-0.07800941169261932,-0.6131988167762756,0.26197201013565063,0.02507207728922367,0.27570009231567383

6854784,-0.022255683317780495,-0.07790356874465942,-0.6195381879806519,0.2671355605125427,0.024853872135281563,0.28048476576805115

6854805,-0.02296859212219715,-0.07783108204603195,-0.6259133219718933,0.27827081084251404,0.01453243475407362,0.2817605435848236

6854811,-0.023215198889374733,-0.0778120681643486,-0.6280443668365479,0.28083133697509766,0.010526437312364578,0.28250765800476074

6854829,-0.024078084155917168,-0.07773654907941818,-0.6355235576629639,0.29871708154678345,-0.0021347373258322477,0.28525450825691223

6854841,-0.024511056020855904,-0.077666275203228,-0.6398120522499084,0.30792611837387085,-0.013313711620867252,0.2857680916786194

6854865,-0.025067631155252457,-0.0774649828672409,-0.6473413109779358,0.3196179270744324,-0.02376880683004856,0.29353755712509155

6854910,-0.02594987489283085,-0.0769072026014328,-0.6636050343513489,0.32052281498908997,-0.009144147858023643,0.30453020334243774

6854979,-0.028289921581745148,-0.07631014287471771,-0.6901822686195374,0.3254687190055847,0.03970478102564812,0.3199578821659088

6855027,-0.02988361194729805,-0.0762515589594841,-0.7070944905281067,0.33431705832481384,0.0006849018973298371,0.3254133462905884

6855033,-0.03004496544599533,-0.07624313980340958,-0.7093585133552551,0.33632946014404297,-0.010783053003251553,0.3259679079055786

6855078,-0.030831241980195045,-0.0758989080786705,-0.7263806462287903,0.34712210297584534,-0.036022625863552094,0.34653064608573914

6855111,-0.031782686710357666,-0.07546593248844147,-0.7389211058616638,0.34219884872436523,-0.02655562199652195,0.3570746183395386

6855129,-0.0324488990008831,-0.0753047838807106,-0.7457817792892456,0.3483106791973114,-0.016252821311354637,0.3634708821773529

6855165,-0.033641330897808075,-0.07518041878938675,-0.7584381103515625,0.36170339584350586,0.015314379706978798,0.3687904477119446

6855174,-0.034075360745191574,-0.07511326670646667,-0.7642307877540588,0.3649708926677704,0.02439293824136257,0.37179866433143616

6855192,-0.03449731320142746,-0.07499973475933075,-0.7700286507606506,0.3594106435775757,0.02385607920587063,0.37600886821746826

6855210,-0.03497987613081932,-0.07479888200759888,-0.7769495844841003,0.34567102789878845,0.014646145515143871,0.3847457468509674

6855222,-0.035369873046875,-0.07460304349660873,-0.7826542258262634,0.33385372161865234,0.0060601746663451195,0.39346182346343994

6855273,-0.03639776632189751,-0.07412954419851303,-0.8002181649208069,0.28576895594596863,-0.014499046839773655,0.4170207381248474

6855285,-0.03656868264079094,-0.07406216859817505,-0.8043912649154663,0.2761631906032562,-0.010295744985342026,0.4213372766971588

6855423,-0.03788265958428383,-0.07360406219959259,-0.8425717949867249,0.07490746676921844,-0.005069809500128031,0.4625493288040161

6855504,-0.03879867121577263,-0.07359074056148529,-0.8531482219696045,0.040506426244974136,0.012230390682816505,0.4699549674987793

6855516,-0.03898268938064575,-0.07359538227319717,-0.8545799255371094,0.03999403864145279,0.02077069878578186,0.47254225611686707

6855531,-0.039027851074934006,-0.07348743826150894,-0.8558582067489624,0.03520745784044266,0.015011467970907688,0.47598886489868164

6855585,-0.03871459513902664,-0.07294265925884247,-0.8592703938484192,0.023686714470386505,-0.043512627482414246,0.4842107892036438

6855600,-0.03864073380827904,-0.07285475730895996,-0.860002338886261,0.010466596111655235,-0.06696412712335587,0.49092063307762146

6855630,-0.03841734305024147,-0.07263848185539246,-0.8610075116157532,-0.03290639817714691,0.001118282089009881,0.5195004940032959

6855648,-0.038493815809488297,-0.0725402683019638,-0.8612577319145203,-0.05850459262728691,0.02711326628923416,0.5109092593193054

6855681,-0.03881547600030899,-0.07229342311620712,-0.8611064553260803,-0.09592163562774658,0.05693189799785614,0.5114534497261047

6855762,-0.03884071484208107,-0.0717666894197464,-0.8582276701927185,-0.11022590100765228,-0.001290380023419857,0.5442214012145996

6855768,-0.03864651173353195,-0.07181761413812637,-0.8576752543449402,-0.11730586737394333,0.01021568477153778,0.5405780673027039

6855783,-0.0382448174059391,-0.07190372049808502,-0.8566334843635559,-0.1289413571357727,0.02197803370654583,0.537041187286377

6855789,-0.03809482976794243,-0.07192829996347427,-0.856173574924469,-0.13435102999210358,0.021595852449536324,0.5376033782958984

6855801,-0.03779047727584839,-0.07195361703634262,-0.8549069166183472,-0.15323065221309662,0.010210596024990082,0.5400773882865906

6855840,-0.03767913579940796,-0.07177535444498062,-0.8509127497673035,-0.1950407177209854,-0.003763539018109441,0.5613068342208862

6855870,-0.03825173154473305,-0.07154665142297745,-0.8476920127868652,-0.2012885957956314,0.007848076522350311,0.5656871199607849

6855900,-0.03835385665297508,-0.07137097418308258,-0.8438411951065063,-0.1653081178665161,0.042000770568847656,0.5804949998855591

6855906,-0.03829971328377724,-0.07135328650474548,-0.8430514335632324,-0.1698492020368576,0.062340475618839264,0.5797700881958008

6855918,-0.038139380514621735,-0.07131920754909515,-0.8410895466804504,-0.15092700719833374,0.06127224490046501,0.5683131814002991

6856020,-0.03760896623134613,-0.06988339126110077,-0.8303804993629456,-0.01950894668698311,-0.017157480120658875,0.6206868886947632

6856095,-0.03988077864050865,-0.06841467320919037,-0.8297659754753113,0.1735946089029312,0.04299811273813248,0.6352554559707642

6856101,-0.03990308567881584,-0.06826403737068176,-0.8302390575408936,0.19458512961864471,0.031380943953990936,0.631797194480896

6856110,-0.03987874463200569,-0.06818447262048721,-0.8306125998497009,0.20780831575393677,0.02445610612630844,0.6294708251953125

6856140,-0.03935570642352104,-0.0681072473526001,-0.8334780335426331,0.2659777104854584,0.014550726860761642,0.622037947177887

6856170,-0.03954542055726051,-0.06824713200330734,-0.8364435434341431,0.2849392890930176,-0.017545701935887337,0.6161416172981262

6856173,-0.03978955000638962,-0.06825924664735794,-0.8373149037361145,0.2908421754837036,-0.014306632801890373,0.6165823936462402

6856221,-0.042972106486558914,-0.06776943802833557,-0.8469967246055603,0.40100181102752686,-0.024417033419013023,0.6320461630821228

6856323,-0.04574964568018913,-0.06666488200426102,-0.8765448927879333,0.4632558524608612,-0.05908533185720444,0.6127541661262512

6856362,-0.047915857285261154,-0.0660630390048027,-0.8885353207588196,0.4806406795978546,-0.020863661542534828,0.6292693614959717

6856392,-0.049181099981069565,-0.06536245346069336,-0.8985319137573242,0.49790719151496887,-0.02090819738805294,0.6295741200447083

6856461,-0.04959602653980255,-0.06453803926706314,-0.9203377962112427,0.47071975469589233,0.04865514487028122,0.5997428297996521

6856488,-0.049700263887643814,-0.0637776181101799,-0.9294069409370422,0.4079827666282654,-0.04067361727356911,0.6346246600151062

6856512,-0.05031625181436539,-0.06316561251878738,-0.9363486170768738,0.41299962997436523,-0.03493885695934296,0.6356430053710938

6856545,-0.05033654347062111,-0.06273050606250763,-0.9451882243156433,0.3985676169395447,-0.028404777869582176,0.6213698983192444

6856557,-0.05015261843800545,-0.06258648633956909,-0.948198676109314,0.37004467844963074,-0.048585742712020874,0.6278878450393677

6856584,-0.0499870702624321,-0.06224330887198448,-0.9545814990997314,0.36613214015960693,0.03030458837747574,0.6447177529335022

6856596,-0.04993072897195816,-0.06210990250110626,-0.9565716981887817,0.3579711616039276,0.057165563106536865,0.6383885741233826

6856641,-0.048602256923913956,-0.06130796670913696,-0.9652972221374512,0.2812516689300537,0.04706006124615669,0.616452157497406

6856665,-0.048309601843357086,-0.06100816652178764,-0.9691372513771057,0.23153455555438995,-0.00361717795021832,0.6085114479064941

6856671,-0.04834775626659393,-0.06093776598572731,-0.9700257182121277,0.21871687471866608,-0.0006119863828644156,0.6040098667144775

6856695,-0.048496317118406296,-0.06058920547366142,-0.972926139831543,0.20501269400119781,-0.01818219944834709,0.6031582951545715

6856716,-0.04837385565042496,-0.06010820344090462,-0.9762353301048279,0.19846351444721222,-0.07255105674266815,0.596354603767395

6856734,-0.048122428357601166,-0.05986636132001877,-0.9778976440429688,0.20172183215618134,-0.038622889667749405,0.6162989735603333

6856746,-0.04790663346648216,-0.05970541387796402,-0.9791556000709534,0.18658913671970367,-0.01721734181046486,0.6125553250312805

6856761,-0.04766565561294556,-0.05951116979122162,-0.9806744456291199,0.19554081559181213,0.050713587552309036,0.6156477928161621

6856779,-0.04738543555140495,-0.0592530332505703,-0.9824402332305908,0.18260101974010468,0.0661565363407135,0.6005092859268188

6856785,-0.04733265936374664,-0.059162527322769165,-0.9830248951911926,0.17684884369373322,0.07085583359003067,0.5980145931243896

6856905,-0.0465252585709095,-0.05654820799827576,-0.9942352175712585,0.16369853913784027,-0.010897364467382431,0.5848004221916199

6856929,-0.046293895691633224,-0.05617005005478859,-0.9965763092041016,0.16969475150108337,0.012783984653651714,0.5817384719848633

6856992,-0.047357022762298584,-0.05609113723039627,-1.0016474723815918,0.1497693657875061,0.11004814505577087,0.5167478322982788

6857112,-0.04824884980916977,-0.05453905835747719,-1.0129880905151367,0.169816255569458,0.13041262328624725,0.5734825730323792

6857268,-0.046418555080890656,-0.05512441694736481,-1.0218441486358643,0.003173200646415353,0.04161055013537407,0.5261215567588806

6857277,-0.045632101595401764,-0.05535732954740524,-1.0217790603637695,0.0054147024638950825,0.07576878368854523,0.5250260829925537

6857307,-0.04273069277405739,-0.055381353944540024,-1.0207639932632446,-0.11412201076745987,0.09386762976646423,0.5103425979614258

6857364,-0.045648880302906036,-0.054075997322797775,-1.0172473192214966,-0.13974818587303162,-0.1811075061559677,0.519093930721283

6857394,-0.04417795315384865,-0.0543893501162529,-1.0149718523025513,-0.15037351846694946,-0.04272861406207085,0.5351213216781616

6857487,-0.043046966195106506,-0.05392298102378845,-1.00380539894104,-0.28586345911026,-0.09440658241510391,0.4846936762332916

6857505,-0.04282856732606888,-0.054139625281095505,-1.001181721687317,-0.29127100110054016,-0.09840905666351318,0.49939465522766113

6857616,-0.04125409945845604,-0.05495728924870491,-0.9836153388023376,-0.3240979015827179,0.006048180628567934,0.5119163393974304

6857643,-0.04060672968626022,-0.05497580021619797,-0.9790021777153015,-0.26814472675323486,-0.08916443586349487,0.498302161693573

6857649,-0.04034055396914482,-0.055051859468221664,-0.9781486392021179,-0.26362109184265137,-0.10272660106420517,0.49358001351356506

